date,actual_mean_temp,actual_min_temp,actual_max_temp,average_min_temp,average_max_temp,record_min_temp,record_max_temp,record_min_temp_year,record_max_temp_year,actual_precipitation,average_precipitation,record_precipitation,station,city
2014-09-04,25.6,20.6,30.6,18.3,26.1,8.3,36.1,1883,1929,0,0.14,3.48,KNYC,New York City
2014-09-05,26.7,22.2,30.6,17.8,26.1,10.6,34.4,1963,1985,0,0.13,2.45,KNYC,New York City
2014-09-06,26.1,19.4,32.8,17.8,26.1,8.9,36.1,1924,1881,0.11,0.13,3.26,KNYC,New York City
2014-09-07,22.8,18.3,27.2,17.8,25.6,7.8,38.3,1888,1881,0,0.14,2.07,KNYC,New York City
2014-09-08,21.1,18.3,23.9,17.8,25.6,12.2,33.9,1955,1919,0,0.13,4.86,KNYC,New York City
2014-09-09,20,17.2,22.8,17.2,25.6,8.9,34.4,1883,1915,0,0.13,0.86,KNYC,New York City
2014-09-10,22.2,17.2,26.7,17.2,25,6.1,36.1,1883,1983,0,0.13,1.38,KNYC,New York City
2014-09-11,24.4,20.6,28.3,17.2,25,6.1,37.2,1917,1983,0,0.13,2.9,KNYC,New York City
2014-09-12,21.1,16.7,25.6,16.7,25,7.8,34.4,1917,1961,0,0.14,2.35,KNYC,New York City
2014-09-13,17.8,14.4,20.6,16.7,24.4,7.8,34.4,1963,1952,0.26,0.14,3.94,KNYC,New York City
2014-09-14,16.7,11.7,21.7,16.7,24.4,7.8,33.9,1975,1931,0,0.14,3.82,KNYC,New York City
2014-09-15,17.2,12.8,21.7,16.1,24.4,7.2,33.3,1913,1927,0,0.15,4.16,KNYC,New York City
2014-09-16,17.8,14.4,21.1,16.1,23.9,8.3,33.9,1966,1915,0.37,0.15,5.02,KNYC,New York City
2014-09-17,17.8,12.8,22.8,16.1,23.9,7.2,33.9,1986,1991,0,0.15,3.37,KNYC,New York City
2014-09-18,19.4,13.9,24.4,15.6,23.9,6.7,32.8,1990,1891,0,0.15,3.92,KNYC,New York City
2014-09-19,15.6,12.2,18.9,15.6,23.3,6.7,34.4,1929,1983,0,0.15,4.3,KNYC,New York City
2014-09-20,18.9,13.9,23.9,15,23.3,6.7,33.9,1993,1983,0,0.15,2.32,KNYC,New York City
2014-09-21,21.7,19.4,23.9,15,22.8,4.4,35,1871,1895,0.15,0.15,5.54,KNYC,New York City
2014-09-22,17.2,12.8,21.7,15,22.8,5,35,1904,1914,0,0.15,2.34,KNYC,New York City
2014-09-23,16.7,11.1,21.7,14.4,22.8,5,36.1,1947,1895,0,0.14,8.28,KNYC,New York City
2014-09-24,18.3,14.4,21.7,14.4,22.2,4.4,31.7,1963,1959,0,0.15,2.26,KNYC,New York City
2014-09-25,16.1,13.9,17.8,13.9,22.2,4.4,32.2,1887,1970,0.32,0.14,2.36,KNYC,New York City
2014-09-26,20,14.4,25,13.9,21.7,5.6,32.8,1940,1970,0,0.15,2.34,KNYC,New York City
2014-09-27,22.2,15.6,28.3,13.9,21.7,5,32.2,1957,1933,0,0.15,3.13,KNYC,New York City
2014-09-28,23.3,17.8,28.9,13.3,21.1,5,31.1,1947,1881,0,0.16,3.84,KNYC,New York City
2014-09-29,22.8,19.4,26.1,13.3,21.1,5.6,31.1,1942,1945,0,0.16,2.18,KNYC,New York City
2014-09-30,19.4,16.7,21.7,12.8,21.1,3.9,31.7,1912,1986,0,0.16,2.64,KNYC,New York City
2014-10-01,17.2,16.1,18.3,12.8,20.6,2.2,31.1,1947,1927,0.02,0.15,4.98,KNYC,New York City
2014-10-02,18.9,16.1,21.1,12.8,20.6,3.9,32.2,1886,1927,0,0.14,2.16,KNYC,New York City
2014-10-03,17.8,13.3,21.7,12.2,20,3.3,30.6,1974,1919,0,0.14,1.55,KNYC,New York City
2014-10-04,16.1,11.1,20.6,12.2,20,2.8,31.1,1888,1941,1.18,0.13,4.05,KNYC,New York City
2014-10-05,12.2,7.8,16.1,12.2,20,1.7,34.4,1881,1941,0,0.15,1.99,KNYC,New York City
2014-10-06,15.6,10,20.6,11.7,19.4,2.2,32.2,1881,1941,0,0.14,2.39,KNYC,New York City
2014-10-07,19.4,17.2,21.7,11.7,19.4,3.9,31.1,1999,1944,0.06,0.15,4.09,KNYC,New York City
2014-10-08,20,16.7,22.8,11.1,19.4,2.8,30.6,1988,2007,0.04,0.14,4.3,KNYC,New York City
2014-10-09,16.7,12.8,20,11.1,18.9,2.8,30,2000,1916,0,0.15,7.33,KNYC,New York City
2014-10-10,14.4,11.1,17.8,11.1,18.9,1.7,32.8,1888,1939,0,0.16,2.16,KNYC,New York City
2014-10-11,12.8,10,15.6,10.6,18.3,1.1,29.4,1964,1949,0.33,0.15,3.06,KNYC,New York City
2014-10-12,13.3,8.9,17.2,10.6,18.3,1.7,30,1876,1954,0,0.14,4.26,KNYC,New York City
2014-10-13,15,11.1,18.3,10.6,18.3,0.6,30.6,1875,1954,0.05,0.14,2.75,KNYC,New York City
2014-10-14,21.1,17.2,24.4,10,17.8,2.8,28.9,1988,1920,0,0.15,1.76,KNYC,New York City
2014-10-15,22.8,20.6,25,10,17.8,0,28.9,1876,1956,0.69,0.14,1.7,KNYC,New York City
2014-10-16,18.9,16.1,21.7,10,17.8,1.1,30.6,1876,1897,1.11,0.14,2.15,KNYC,New York City
2014-10-17,18.3,15,21.7,10,17.2,0.6,32.2,1886,1938,0,0.14,2.28,KNYC,New York City
2014-10-18,17.2,13.3,21.1,9.4,17.2,1.7,27.8,1974,1928,0,0.14,2.45,KNYC,New York City
2014-10-19,10,6.7,13.3,9.4,17.2,-1.1,28.3,1940,1963,0,0.14,4.35,KNYC,New York City
2014-10-20,10.6,5.6,15.6,9.4,16.7,-0.6,26.7,1974,1969,0,0.14,2.78,KNYC,New York City
2014-10-21,16.1,12.8,19.4,8.9,16.7,0,28.9,1974,1920,0.11,0.14,2.17,KNYC,New York City
2014-10-22,12.2,10,14.4,8.9,16.7,-1.1,31.1,1940,1979,1.51,0.15,1.51,KNYC,New York City
2014-10-23,11.1,10,11.7,8.9,16.1,0,29.4,1969,1947,0.61,0.14,2.97,KNYC,New York City
2014-10-24,13.9,10.6,17.2,8.9,16.1,-0.6,26.1,1969,2001,0,0.14,2.51,KNYC,New York City
2014-10-25,15,10,19.4,8.3,16.1,-1.7,26.1,1879,1963,0.01,0.15,3.3,KNYC,New York City
2014-10-26,14.4,11.7,17.2,8.3,16.1,-1.1,25.6,1879,1964,0,0.13,3.4,KNYC,New York City
2014-10-27,13.3,8.9,17.2,8.3,15.6,-2.2,27.8,1936,1963,0,0.14,1.88,KNYC,New York City
2014-10-28,17.2,11.7,22.2,8.3,15.6,-1.7,28.3,1976,1919,0,0.13,2.49,KNYC,New York City
2014-10-29,16.7,10.6,22.2,7.8,15.6,-0.6,25.6,1925,1971,0,0.14,3.67,KNYC,New York City
2014-10-30,11.7,8.3,15,7.8,15,-0.6,27.8,1925,1961,0,0.13,1.64,KNYC,New York City
2014-10-31,10,7.2,12.8,7.8,15,-1.7,27.2,1925,1946,0.05,0.14,2.41,KNYC,New York City
2014-11-01,7.2,5.6,8.3,7.8,15,-1.1,28.9,1885,1950,0.35,0.14,1.69,KNYC,New York City
2014-11-02,7.2,5,8.9,7.2,14.4,-1.1,28.3,1887,1950,0,0.14,1.7,KNYC,New York City
2014-11-03,10,3.9,16.1,7.2,14.4,-2.2,26.1,1875,2003,0,0.13,2.6,KNYC,New York City
2014-11-04,16.1,11.7,20,7.2,14.4,-3.9,25.6,1879,1975,0,0.13,1.44,KNYC,New York City
2014-11-05,15.6,13.3,17.8,7.2,13.9,-5,25.6,1879,1961,0,0.13,1.94,KNYC,New York City
2014-11-06,11.7,8.9,13.9,6.7,13.9,-2.8,23.3,1879,1948,0.37,0.14,1.47,KNYC,New York City
2014-11-07,8.3,4.4,11.7,6.7,13.9,-1.7,25.6,1930,1938,0,0.13,2.96,KNYC,New York City
2014-11-08,5.6,2.2,8.9,6.7,13.9,-1.7,24.4,1886,1975,0,0.12,7.4,KNYC,New York City
2014-11-09,11.1,7.8,13.9,6.7,13.3,-4.4,23.9,1976,1975,0,0.13,3.65,KNYC,New York City
2014-11-10,11.7,6.7,16.1,6.1,13.3,-2.8,22.8,1914,1985,0,0.13,1.7,KNYC,New York City
2014-11-11,13.9,9.4,17.8,6.1,13.3,-2.2,23.3,1933,1949,0,0.12,1.41,KNYC,New York City
2014-11-12,13.3,8.3,18.3,6.1,12.8,-3.3,24.4,1926,1879,0,0.12,2.39,KNYC,New York City
2014-11-13,5.6,2.2,8.9,6.1,12.8,-5.6,22.8,1873,1931,0.2,0.13,2.06,KNYC,New York City
2014-11-14,3.9,1.7,5.6,5.6,12.8,-6.7,22.2,1905,1993,0.06,0.13,2.23,KNYC,New York City
2014-11-15,3.3,0.6,5.6,5.6,12.2,-6.7,26.7,1967,1993,0,0.13,2.43,KNYC,New York City
2014-11-16,4.4,1.7,7.2,5.6,12.2,-8.3,22.2,1933,1928,0.03,0.13,2.39,KNYC,New York City
2014-11-17,7.8,4.4,11.1,5,11.7,-7.2,21.7,1933,1953,1.54,0.14,1.54,KNYC,New York City
2014-11-18,1.7,-4.4,7.2,5,11.7,-7.8,22.8,1936,1928,0,0.14,1.24,KNYC,New York City
2014-11-19,-1.7,-5.6,2.2,5,11.7,-7.8,22.2,1936,1921,0,0.14,1.95,KNYC,New York City
2014-11-20,3.3,-0.6,7.2,4.4,11.1,-6.7,25,1873,1985,0,0.13,3.37,KNYC,New York City
2014-11-21,0.6,-2.2,2.8,4.4,11.1,-8.9,23.3,1879,1900,0,0.14,1.33,KNYC,New York City
2014-11-22,2.2,-2.2,6.7,4.4,11.1,-10.6,22.2,1880,1931,0,0.14,2.03,KNYC,New York City
2014-11-23,10,6.1,13.9,4.4,10.6,-10,22.2,1880,1931,0,0.14,1.84,KNYC,New York City
2014-11-24,16.1,11.7,20.6,3.9,10.6,-10,22.8,1880,1979,0.7,0.14,1.95,KNYC,New York City
2014-11-25,15.6,10.6,20,3.9,10,-7.2,22.8,1938,1979,0,0.13,1.36,KNYC,New York City
2014-11-26,6.1,1.1,10.6,3.9,10,-8.9,19.4,1938,1946,1.24,0.14,1.91,KNYC,New York City
2014-11-27,2.2,1.1,3.3,3.3,10,-11.1,22.2,1932,1896,0.02,0.13,2.15,KNYC,New York City
2014-11-28,0.6,-1.7,2.8,3.3,9.4,-9.4,21.1,1930,2011,0,0.14,2.14,KNYC,New York City
2014-11-29,2.2,-2.8,7.2,3.3,9.4,-9.4,20.6,1872,1990,0,0.14,2.01,KNYC,New York City
2014-11-30,10,7.2,12.8,2.8,9.4,-13.9,21.1,1875,1991,0,0.15,1.11,KNYC,New York City
2014-12-01,12.2,5.6,18.3,2.8,8.9,-12.8,21.1,1875,2006,0.09,0.14,1.72,KNYC,New York City
2014-12-02,3.9,1.7,6.1,2.8,8.9,-11.1,18.9,1875,1970,0.08,0.14,2.16,KNYC,New York City
2014-12-03,6.7,5,7.8,2.2,8.3,-12.8,20.6,1976,1998,0.06,0.15,1.63,KNYC,New York City
2014-12-04,5,2.8,7.2,2.2,8.3,-12.2,23.3,1882,1998,0,0.14,1.84,KNYC,New York City
2014-12-05,3.9,1.1,6.7,1.7,8.3,-11.7,21.1,1926,2001,0.51,0.14,1.28,KNYC,New York City
2014-12-06,7.2,3.9,10,1.7,7.8,-11.7,21.7,1871,2001,1.22,0.13,1.6,KNYC,New York City
2014-12-07,2.2,-1.1,5.6,1.7,7.8,-12.2,23.9,1926,1998,0.04,0.14,1.98,KNYC,New York City
2014-12-08,-0.6,-4.4,2.8,1.1,7.2,-12.2,18.3,1882,1927,0,0.14,1.54,KNYC,New York City
2014-12-09,3.9,2.2,5.6,1.1,7.2,-13.9,18.9,1876,1966,2.54,0.13,2.54,KNYC,New York City
2014-12-10,2.2,0,4.4,1.1,7.2,-16.1,21.1,1876,1946,0.08,0.14,1.62,KNYC,New York City
2014-12-11,1.7,-0.6,3.3,0.6,6.7,-14.4,17.8,1880,1879,0.01,0.14,2.41,KNYC,New York City
2014-12-12,1.7,0,3.3,0.6,6.7,-15,20,1988,1931,0,0.13,1.6,KNYC,New York City
2014-12-13,3.9,1.1,6.7,0.6,6.7,-13.3,17.8,1960,1923,0,0.13,3.03,KNYC,New York City
2014-12-14,5.6,3.3,7.8,0,6.1,-11.1,19.4,1976,1881,0,0.13,2.22,KNYC,New York City
2014-12-15,6.1,2.8,8.9,0,6.1,-14.4,19.4,1874,2008,0,0.13,1.34,KNYC,New York City
2014-12-16,6.7,3.3,9.4,0,6.1,-13.9,17.2,1876,1971,0.2,0.12,2.25,KNYC,New York City
2014-12-17,8.9,5.6,12.2,0,5.6,-17.2,16.7,1919,2000,0.02,0.13,2.28,KNYC,New York City
2014-12-18,4.4,2.8,5.6,-0.6,5.6,-18.3,17.2,1919,1984,0,0.12,1.3,KNYC,New York City
2014-12-19,1.7,-0.6,3.3,-0.6,5.6,-18.3,14.4,1884,1931,0,0.12,1.58,KNYC,New York City
2014-12-20,0,-1.1,0.6,-0.6,5.6,-20,15.6,1942,2002,0,0.12,1.82,KNYC,New York City
2014-12-21,1.1,-0.6,2.2,-1.1,5,-18.3,18.3,1942,2013,0,0.13,2.49,KNYC,New York City
2014-12-22,4.4,1.7,6.7,-1.1,5,-16.7,21.7,1872,2013,0.04,0.12,2.18,KNYC,New York City
2014-12-23,7.2,6.1,7.8,-1.1,5,-18.3,18.9,1883,1990,0.16,0.13,1.61,KNYC,New York City
2014-12-24,10.6,6.7,14.4,-1.1,5,-14.4,17.2,1983,1996,0.8,0.13,1.42,KNYC,New York City
2014-12-25,11.7,6.7,16.7,-1.7,4.4,-18.3,17.8,1980,1982,0.09,0.13,1.3,KNYC,New York City
2014-12-26,7.2,4.4,10,-1.7,4.4,-16.1,17.2,1914,1982,0,0.12,1.66,KNYC,New York City
2014-12-27,10,6.7,12.8,-1.7,4.4,-14.4,17.2,1872,1949,0,0.12,2.14,KNYC,New York City
2014-12-28,9.4,6.1,12.2,-1.7,4.4,-13.3,18.3,1917,1982,0.1,0.12,1.35,KNYC,New York City
2014-12-29,3.9,1.1,6.7,-2.2,3.9,-21.1,21.1,1917,1984,0,0.11,2.52,KNYC,New York City
2014-12-30,-0.6,-2.2,1.1,-2.2,3.9,-25,18.3,1917,1984,0,0.12,1.69,KNYC,New York City
2014-12-31,-1.1,-2.8,0,-2.2,3.9,-21.7,17.2,1917,1965,0,0.11,2.31,KNYC,New York City
2015-01-01,0.6,-2.8,3.9,-2.2,3.9,-20,16.7,1918,1966,0,0.12,2.05,KNYC,New York City
2015-01-02,3.9,1.7,5.6,-2.2,3.9,-16.7,20,1918,1876,0,0.12,1.92,KNYC,New York City
2015-01-03,3.3,0.6,5.6,-2.2,3.9,-20,17.8,1879,2000,0.71,0.12,2.42,KNYC,New York City
2015-01-04,9.4,5,13.3,-2.8,3.9,-19.4,18.9,1918,1950,0.3,0.12,2.73,KNYC,New York City
2015-01-05,1.7,-6.1,9.4,-2.8,3.3,-20,17.8,1904,1993,0,0.12,1.5,KNYC,New York City
2015-01-06,-6.1,-7.2,-5.6,-2.8,3.3,-18.9,22.2,1896,2007,0.05,0.13,1.65,KNYC,New York City
2015-01-07,-8.9,-12.8,-5,-2.8,3.3,-15.6,17.8,2014,1907,0,0.12,2.67,KNYC,New York City
2015-01-08,-9.4,-13.3,-6.1,-2.8,3.3,-16.7,18.3,1968,1998,0,0.11,1.25,KNYC,New York City
2015-01-09,-3.3,-7.2,0.6,-2.8,3.3,-18.3,17.8,1968,1937,0.07,0.13,1.42,KNYC,New York City
2015-01-10,-6.7,-8.9,-5,-2.8,3.3,-21.1,15.6,1875,1876,0,0.12,1.72,KNYC,New York City
2015-01-11,-2.2,-7.8,2.8,-2.8,3.3,-16.1,17.2,1968,1975,0,0.12,1.46,KNYC,New York City
2015-01-12,2.8,1.7,3.9,-2.8,3.3,-16.7,17.8,1981,1890,0.36,0.13,2.35,KNYC,New York City
2015-01-13,-2.8,-8.3,2.2,-2.8,3.3,-19.4,20,1914,1932,0,0.12,1.44,KNYC,New York City
2015-01-14,-4.4,-8.9,0,-2.8,3.3,-20.6,21.1,1914,1932,0,0.12,2.06,KNYC,New York City
2015-01-15,-1.1,-3.9,1.7,-2.8,3.3,-17.8,19.4,1957,1932,0,0.13,1.27,KNYC,New York City
2015-01-16,0,-6.7,6.1,-2.8,3.3,-17.2,14.4,2004,1995,0,0.12,1.44,KNYC,New York City
2015-01-17,-3.9,-8.3,0,-2.8,3.3,-18.9,17.2,1977,1990,0,0.12,1.36,KNYC,New York City
2015-01-18,2.8,-0.6,5.6,-2.8,3.3,-17.8,18.9,1982,1990,2.1,0.11,2.1,KNYC,New York City
2015-01-19,3.9,2.2,5.6,-2.8,3.3,-19.4,17.8,1875,1951,0,0.12,2.39,KNYC,New York City
2015-01-20,2.2,0,4.4,-2.8,3.3,-17.8,16.1,1994,2006,0,0.11,1.41,KNYC,New York City
2015-01-21,-0.6,-3.9,2.2,-2.8,3.3,-18.9,17.2,1985,2006,0,0.12,3.45,KNYC,New York City
2015-01-22,2.2,-0.6,4.4,-2.8,3.3,-17.8,16.1,1888,1959,0,0.12,1.7,KNYC,New York City
2015-01-23,1.1,-2.2,3.9,-2.8,3.3,-19.4,16.7,1936,1906,0,0.11,2.55,KNYC,New York City
2015-01-24,2.2,0.6,3.9,-2.8,3.3,-21.1,20,1882,1967,0.72,0.11,2.18,KNYC,New York City
2015-01-25,2.8,-0.6,5.6,-2.8,3.3,-16.7,15.6,1945,1967,0,0.11,1.8,KNYC,New York City
2015-01-26,-2.8,-5.6,-0.6,-2.8,3.9,-16.1,22.2,1927,1950,0.48,0.11,2.19,KNYC,New York City
2015-01-27,-3.9,-6.7,-1.1,-2.8,3.9,-18.3,20.6,1927,1916,0.36,0.11,1.94,KNYC,New York City
2015-01-28,-3.9,-8.9,1.1,-2.8,3.9,-18.9,18.9,1925,1916,0,0.11,1.87,KNYC,New York City
2015-01-29,-2.2,-7.2,2.2,-2.8,3.9,-17.8,20.6,1873,2002,0.02,0.11,1.03,KNYC,New York City
2015-01-30,-1.7,-7.2,3.3,-2.8,3.9,-16.7,17.8,1873,2006,0.06,0.11,1.19,KNYC,New York City
2015-01-31,-6.7,-10.6,-3.3,-2.8,3.9,-18.3,17.2,1920,1947,0,0.12,1.51,KNYC,New York City
2015-02-01,-2.2,-6.7,2.2,-2.8,3.9,-18.9,19.4,1920,1989,0.03,0.11,2.12,KNYC,New York City
2015-02-02,-4.4,-10,1.1,-2.8,3.9,-19.4,15,1881,1988,1.02,0.11,2.98,KNYC,New York City
2015-02-03,-6.7,-10.6,-3.3,-2.8,3.9,-17.8,17.8,1955,1991,0,0.11,1.55,KNYC,New York City
2015-02-04,1.1,-4.4,6.1,-2.2,4.4,-17.8,20,1918,1991,0,0.1,2.1,KNYC,New York City
2015-02-05,-2.2,-10,5.6,-2.2,4.4,-21.1,21.1,1918,1991,0,0.11,1.43,KNYC,New York City
2015-02-06,-6.7,-11.1,-2.8,-2.2,4.4,-20,20,1895,2008,0,0.11,2.74,KNYC,New York City
2015-02-07,0.6,-3.9,4.4,-2.2,4.4,-17.2,12.2,1910,1938,0.02,0.11,2.96,KNYC,New York City
2015-02-08,0.6,-1.7,2.8,-2.2,4.4,-21.7,16.1,1934,1965,0,0.11,1.15,KNYC,New York City
2015-02-09,-2.8,-3.9,-1.7,-2.2,4.4,-26.1,17.2,1934,1990,0.09,0.1,1.74,KNYC,New York City
2015-02-10,0.6,-3.3,4.4,-2.2,5,-21.1,16.1,1899,2001,0.01,0.11,2.63,KNYC,New York City
2015-02-11,-2.2,-5.6,1.1,-2.2,5,-18.9,18.3,1899,1960,0,0.1,2.74,KNYC,New York City
2015-02-12,-2.2,-8.9,4.4,-2.2,5,-19.4,16.7,1914,1999,0,0.11,1.66,KNYC,New York City
2015-02-13,-9.4,-13.3,-6.1,-1.7,5,-18.3,17.8,1914,1951,0,0.1,2.42,KNYC,New York City
2015-02-14,-4.4,-8.9,0,-1.7,5,-16.7,17.2,1916,1946,0.02,0.11,1.59,KNYC,New York City
2015-02-15,-9.4,-15.6,-3.9,-1.7,5.6,-22.2,22.8,1943,1949,0,0.1,1.73,KNYC,New York City
2015-02-16,-11.1,-16.1,-6.1,-1.7,5.6,-17.2,21.7,1888,1954,0,0.12,1.4,KNYC,New York City
2015-02-17,-6.1,-10,-2.8,-1.7,5.6,-20.6,19.4,1896,1976,0.14,0.11,1.49,KNYC,New York City
2015-02-18,-3.3,-7.2,0.6,-1.7,5.6,-17.8,20,1979,1981,0,0.11,1.5,KNYC,New York City
2015-02-19,-7.8,-13.3,-2.8,-1.1,5.6,-17.2,18.9,1936,1997,0,0.11,2.15,KNYC,New York City
2015-02-20,-11.7,-16.7,-7.2,-1.1,6.1,-16.7,20.6,2015,1939,0,0.11,3.07,KNYC,New York City
2015-02-21,-5,-10.6,0,-1.1,6.1,-15.6,20,1896,1930,0.61,0.11,1.86,KNYC,New York City
2015-02-22,3.3,0,6.1,-1.1,6.1,-13.3,20.6,1963,1997,0.1,0.11,2.39,KNYC,New York City
2015-02-23,-5,-13.3,3.3,-1.1,6.1,-15,21.1,1889,1985,0,0.12,1.38,KNYC,New York City
2015-02-24,-10,-15.6,-4.4,-1.1,6.7,-20,23.9,1873,1985,0,0.12,1.69,KNYC,New York City
2015-02-25,-1.7,-6.7,2.8,-0.6,6.7,-17.2,23.9,1914,1930,0,0.11,2.11,KNYC,New York City
2015-02-26,-2.8,-6.1,0,-0.6,6.7,-13.9,18.3,1990,1890,0,0.12,1.87,KNYC,New York City
2015-02-27,-4.4,-7.8,-1.1,-0.6,6.7,-15,22.2,1900,1997,0,0.12,1.56,KNYC,New York City
2015-02-28,-6.1,-10.6,-1.7,-0.6,7.2,-15,19.4,1934,1976,0,0.12,1.21,KNYC,New York City
2015-03-01,-2.2,-4.4,-0.6,-0.6,7.2,-15,22.8,1884,1972,0.52,0.13,2.95,KNYC,New York City
2015-03-02,0.6,-2.8,3.9,0,7.2,-12.8,22.2,1891,1972,0,0.12,2.41,KNYC,New York City
2015-03-03,-1.1,-5.6,2.8,0,7.2,-11.7,18.3,2003,1991,0.67,0.12,2.25,KNYC,New York City
2015-03-04,4.4,1.7,7.2,0,7.8,-13.9,21.1,1943,1974,0.25,0.13,1.65,KNYC,New York City
2015-03-05,-1.1,-7.2,4.4,0,7.8,-16.1,22.2,1872,1880,0.76,0.13,1.81,KNYC,New York City
2015-03-06,-6.7,-11.1,-2.8,0,7.8,-14.4,20,1872,1935,0,0.13,2.63,KNYC,New York City
2015-03-07,-2.2,-7.8,3.3,0.6,8.3,-13.9,23.3,1890,1946,0,0.13,1.87,KNYC,New York City
2015-03-08,6.1,2.8,9.4,0.6,8.3,-13.3,24.4,1883,1987,0,0.14,1.78,KNYC,New York City
2015-03-09,8.3,4.4,12.2,0.6,8.3,-11.7,20.6,1996,2000,0.01,0.13,1.82,KNYC,New York City
2015-03-10,7.8,3.9,11.7,0.6,8.9,-11.1,23.3,1929,2006,0.46,0.13,1.62,KNYC,New York City
2015-03-11,11.1,6.7,15,1.1,8.9,-10,22.8,1960,1977,0.01,0.13,2.94,KNYC,New York City
2015-03-12,5.6,2.2,8.3,1.1,8.9,-13.3,21.7,1888,1890,0,0.13,2.33,KNYC,New York City
2015-03-13,2.8,-0.6,6.1,1.1,9.4,-14.4,29.4,1888,1990,0,0.12,3.86,KNYC,New York City
2015-03-14,7.8,4.4,10.6,1.7,9.4,-9.4,23.9,1896,1946,0.81,0.14,1.02,KNYC,New York City
2015-03-15,4.4,2.2,6.7,1.7,9.4,-10,25,1993,1990,0,0.14,1.81,KNYC,New York City
2015-03-16,6.7,1.7,11.1,1.7,10,-10.6,27.8,1911,1990,0,0.14,2.03,KNYC,New York City
2015-03-17,7.8,1.1,13.9,1.7,10,-12.8,23.9,1916,1945,0.02,0.15,1.42,KNYC,New York City
2015-03-18,1.1,-1.7,3.9,2.2,10,-13.9,25,1916,1989,0,0.14,3.1,KNYC,New York City
2015-03-19,2.2,-1.7,6.1,2.2,10.6,-13.3,24.4,1967,1918,0,0.15,2.19,KNYC,New York City
2015-03-20,1.1,-1.7,3.3,2.2,10.6,-11.7,28.3,1885,1945,0.4,0.15,1.93,KNYC,New York City
2015-03-21,3.3,-1.7,8.3,2.8,10.6,-12.2,28.9,1885,1921,0,0.15,2.37,KNYC,New York City
2015-03-22,2.2,-2.2,6.1,2.8,11.1,-11.1,25.6,1885,2012,0,0.15,3.44,KNYC,New York City
2015-03-23,-0.6,-5,3.3,2.8,11.1,-11.1,24.4,1875,1923,0,0.16,1.6,KNYC,New York City
2015-03-24,2.2,-3.3,7.2,2.8,11.1,-11.1,24.4,1888,1988,0,0.15,2.05,KNYC,New York City
2015-03-25,5.6,1.1,9.4,3.3,11.7,-10.6,26.1,1878,1963,0.05,0.15,4.25,KNYC,New York City
2015-03-26,11.1,5.6,16.7,3.3,11.7,-6.7,24.4,1960,1922,0.32,0.15,1.42,KNYC,New York City
2015-03-27,6.1,3.9,7.8,3.3,12.2,-6.7,28.3,1894,1998,0.27,0.16,1.79,KNYC,New York City
2015-03-28,0.6,-3.3,4.4,3.9,12.2,-10.6,28.9,1923,1945,0,0.15,2.98,KNYC,New York City
2015-03-29,2.2,-3.9,7.8,3.9,12.2,-12.2,30,1923,1945,0,0.15,2.03,KNYC,New York City
2015-03-30,7.2,2.2,12.2,3.9,12.8,-8.9,27.8,1887,1998,0,0.16,2.45,KNYC,New York City
2015-03-31,5,1.7,8.3,4.4,12.8,-10,30,1923,1998,0.17,0.15,2.2,KNYC,New York City
2015-04-01,5.6,0,10.6,4.4,13.3,-11.1,28.3,1923,1917,0,0.16,1.89,KNYC,New York City
2015-04-02,12.2,5,19.4,4.4,13.3,-5.6,27.2,1919,1967,0,0.16,1.93,KNYC,New York City
2015-04-03,16.7,15,17.8,5,13.3,-4.4,27.2,1954,1981,0.04,0.16,1.9,KNYC,New York City
2015-04-04,10.6,5.6,15.6,5,13.9,-6.1,26.7,1874,1892,0.01,0.16,1.99,KNYC,New York City
2015-04-05,11.1,5.6,16.1,5,13.9,-6.7,26.7,1874,1928,0,0.16,2.76,KNYC,New York City
2015-04-06,11.7,5.6,17.2,5.6,14.4,-6.1,26.1,1982,1947,0,0.15,2.52,KNYC,New York City
2015-04-07,11.1,5.6,16.7,5.6,14.4,-6.1,33.3,1982,2010,0.15,0.16,1.35,KNYC,New York City
2015-04-08,5,2.8,7.2,5.6,14.4,-3.9,32.2,1982,1991,0,0.15,1.93,KNYC,New York City
2015-04-09,4.4,2.8,6.1,6.1,15,-3.9,30,1977,1991,0,0.16,3.42,KNYC,New York City
2015-04-10,8.9,3.9,13.3,6.1,15,-2.2,30,1997,1922,0.17,0.17,4.31,KNYC,New York City
2015-04-11,10.6,6.7,13.9,6.1,15.6,-4.4,28.9,1909,1955,0,0.16,1.1,KNYC,New York City
2015-04-12,12.8,6.1,18.9,6.7,15.6,-5.6,32.2,1874,1977,0,0.16,2.12,KNYC,New York City
2015-04-13,15,10,20,6.7,15.6,-3.9,31.1,1874,1977,0,0.16,1.26,KNYC,New York City
2015-04-14,15.6,12.8,18.3,6.7,16.1,-3.3,29.4,1950,1941,0.01,0.16,2.72,KNYC,New York City
2015-04-15,16.7,10.6,22.2,7.2,16.1,-2.2,30.6,1943,1941,0,0.15,7.57,KNYC,New York City
2015-04-16,14.4,11.1,17.8,7.2,16.7,-1.7,33.3,1928,2002,0,0.14,3.29,KNYC,New York City
2015-04-17,17.2,12.8,21.7,7.2,16.7,-2.2,35.6,1875,2002,0.08,0.15,1.29,KNYC,New York City
2015-04-18,21.1,15,26.7,7.8,16.7,-3.9,35.6,1875,1976,0,0.14,2.19,KNYC,New York City
